gene_id	diff	count_min
b5v5_28549	21	285
b5v5_28322	-11	284
b5v5_26424	-5	284
b5v5_23335	55	284
b5v5_24321	-9	284
b5v5_28423	-7	284
b5v5_21201	-13	284
b5v5_27547	4	284
b5v5_27761	93	284
b5v5_25591	4	284
b5v5_26557	7	284
b5v5_27228	35	284
b5v5_26007	-11	284
b5v5_27900	-14	284
b5v5_28210	10	284
b5v5_26630	33.5	284
b5v5_22276	35	284
b5v5_26472	-10	284
b5v5_25988	37	284
b5v5_24419	2	284
b5v5_26524	50	279
b5v5_26541	-11	284
b5v5_19506	7	284
b5v5_24732	5	284
b5v5_27522	-14	284
b5v5_26539	-9.5	284
b5v5_27253	-13	284
b5v5_23019	29	284
b5v5_25522	-5	284
b5v5_26112	-2	284
b5v5_23963	51	284
b5v5_25694	-12	284
b5v5_27062	-13	284
b5v5_26268	-3	284
b5v5_26229	-11	284
b5v5_26156	16	284
b5v5_22642	-12	284
b5v5_27050	-15	284
b5v5_26795	-6	284
b5v5_25555	69	284
b5v5_28486	5	280
b5v5_24585	-6	284
b5v5_26785	4	284
b5v5_26385	-10	284
b5v5_25460	-17	284
b5v5_24821	5	284
b5v5_25787	-19	284
b5v5_06730	61	284
b5v5_25145	3	284
b5v5_23012	18	284
b5v5_28013	-16	284
b5v5_20258	47	284
b5v5_27818	51	284
b5v5_26349	-19	284
b5v5_23683	0	284
b5v5_24726	28	263
b5v5_27622	1	283
b5v5_26960	-12	283
b5v5_25294	-4	283
b5v5_24240	-15	283
b5v5_25218	0	283
b5v5_25469	-4.5	283
b5v5_28308	-9	283
b5v5_23713	-11	283
b5v5_27574	-11	283
b5v5_22147	-16	283
b5v5_28228	-15	165
b5v5_24409	-6	283
b5v5_25822	17	283
b5v5_27552	-9	283
b5v5_27195	48	191
b5v5_27327	-10	283
b5v5_27630	-8	283
b5v5_23260	-2	283
b5v5_21346	-5	283
b5v5_27104	73	283
b5v5_25713	59	283
b5v5_27180	-4	283
b5v5_27376	-9	283
b5v5_24720	-9	283
b5v5_25457	0	283
b5v5_28400	-5	283
b5v5_28698	-3	283
b5v5_25565	114	83
b5v5_27495	-11	283
b5v5_21839	-10	283
b5v5_21552	5	283
b5v5_27141	14	283
b5v5_26409	-6.5	283
b5v5_25701	1	283
b5v5_25692	1	283
b5v5_27415	85	258
b5v5_28258	0	283
b5v5_26011	12	283
b5v5_26441	19	283
b5v5_24392	-3	283
b5v5_28521	-10	283
b5v5_27204	-2	283
b5v5_24835	3	283
b5v5_27890	-12	283
b5v5_26637	-11	283
b5v5_28830	-10	283
b5v5_25707	79	282
b5v5_07136	-16	282
b5v5_30832	-13	282
b5v5_19985	10	282
b5v5_25064	-17	282
b5v5_24268	-9	282
b5v5_24836	3	282
b5v5_19742	39	282
b5v5_22519	32	282
b5v5_26503	-7	282
b5v5_26261	-8	270
b5v5_25249	-16	282
b5v5_24509	-14	282
b5v5_24192	-16	282
b5v5_26137	8	282
b5v5_27385	-11	282
b5v5_25578	-7	282
b5v5_27867	-5	273
b5v5_27447	-16	277
b5v5_25695	-5	282
b5v5_27687	-15	282
b5v5_25800	3	282
b5v5_25345	0	282
b5v5_25935	14	282
b5v5_18162	-7	282
b5v5_25669	-9	282
b5v5_24592	0	282
b5v5_25741	24	282
b5v5_26451	-14	282
b5v5_26139	19	282
b5v5_27063	-4.5	282
b5v5_27019	-8	282
b5v5_21608	-9	282
b5v5_26402	-7	282
b5v5_28594	35	282
b5v5_24525	-11	282
b5v5_22042	113	274
b5v5_26341	12	282
b5v5_25672	-11	282
b5v5_31948	-9	282
b5v5_24706	0	282
b5v5_28523	-5	282
b5v5_25768	3	255
b5v5_27475	-8	282
b5v5_26616	-1	282
b5v5_24449	-9	282
b5v5_26946	8	282
b5v5_28458	-15	282
b5v5_25227	-9	282
b5v5_24613	26	282
b5v5_27168	1	282
b5v5_24636	-11	282
b5v5_29707	-5	282
b5v5_24577	-7	282
b5v5_27452	-13	282
b5v5_25700	0.5	282
b5v5_27924	-5	282
b5v5_23889	59	282
b5v5_28261	-1	282
b5v5_26598	-4	281
b5v5_26901	-11	281
b5v5_23658	0	278
b5v5_25542	-14	281
b5v5_22578	-8	281
b5v5_25728	41	281
b5v5_25503	14	281
b5v5_27286	2	281
b5v5_24013	-7	281
b5v5_26939	-13	281
b5v5_26386	78	281
b5v5_26545	-14	281
b5v5_25862	-8	281
b5v5_26248	1	281
b5v5_27273	-10	281
b5v5_25519	-5	281
b5v5_24786	-9	281
b5v5_17938	-1	281
b5v5_27201	5	281
b5v5_26352	8	281
b5v5_24497	-11	281
b5v5_22342	-10	281
b5v5_24966	-6	281
b5v5_25794	2	281
b5v5_26426	12	281
b5v5_26973	-4	281
b5v5_21825	-3	281
b5v5_26560	-14	281
b5v5_26378	-10	281
b5v5_22018	52.5	281
b5v5_24968	-14	281
b5v5_26779	-4	281
b5v5_26917	80.5	240
b5v5_25918	26	279
b5v5_29439	-12	281
b5v5_25575	28	281
b5v5_22859	26.5	281
b5v5_26817	-4	281
b5v5_22289	-12	281
b5v5_28005	-12	281
b5v5_27418	-5	281
b5v5_25342	-8	281
b5v5_25356	10	281
b5v5_24091	19.5	281
b5v5_25043	37	281
b5v5_26019	-5	281
b5v5_28782	-13	281
b5v5_26656	-8	281
b5v5_28463	-12	281
b5v5_26992	-5	281
b5v5_27847	-3	281
b5v5_26510	-13	281
b5v5_26002	-1	281
b5v5_26033	7	281
b5v5_26244	54	281
b5v5_26295	35	268
b5v5_28174	-10	281
b5v5_27238	81	271
b5v5_26449	-1.5	280
b5v5_27861	114	233
b5v5_27602	-12	280
b5v5_23744	25	200
b5v5_25461	66.5	250
b5v5_25704	87	203
b5v5_26272	10	280
b5v5_27830	-9	280
b5v5_25450	-2	280
b5v5_25752	47	280
b5v5_24772	-4	280
b5v5_25081	27	280
b5v5_24033	-1	280
b5v5_28497	83.5	280
b5v5_26731	47	245
b5v5_16605	-3.5	280
b5v5_25237	-12	280
b5v5_26382	-8	280
b5v5_26040	-10	280
b5v5_26781	32	280
b5v5_26543	80	103
b5v5_25266	-15	280
b5v5_28353	-16	280
b5v5_27527	-0.5	280
b5v5_25616	-5	280
b5v5_25399	-15	280
b5v5_22504	9	280
b5v5_22796	-13	280
b5v5_26192	0	280
b5v5_26926	4	280
b5v5_27344	50	280
b5v5_27423	-8	280
b5v5_27179	-15	280
b5v5_26134	-10	280
b5v5_24759	-9	280
b5v5_27012	-6	280
b5v5_27371	-7	280
b5v5_19631	43	280
b5v5_25336	-6	280
b5v5_22085	-6	280
b5v5_27220	-5	280
b5v5_26809	-15	280
b5v5_23255	-12	280
b5v5_26121	47.5	236
b5v5_23988	-12	280
b5v5_27533	13	280
b5v5_27009	-12	280
b5v5_23431	-16	279
b5v5_27172	-6	279
b5v5_27397	-16	279
b5v5_22447	-17	279
b5v5_28142	-2	279
b5v5_26081	-16	279
b5v5_25458	-15	279
b5v5_22639	-13	279
b5v5_25652	-11	279
b5v5_27128	4	279
b5v5_25387	-17	279
b5v5_27007	-17	238
b5v5_25786	42.5	279
b5v5_25668	67	279
b5v5_26338	-12	279
b5v5_26197	-14	279
b5v5_25083	3	279
b5v5_21455	13	279
b5v5_25103	-5	279
b5v5_27767	-14	279
b5v5_25352	-9	279
b5v5_24414	7	279
b5v5_26149	-3	279
b5v5_24375	-13	279
b5v5_28208	2	279
b5v5_26368	-14	279
b5v5_23637	13	279
b5v5_25348	-9	279
b5v5_24965	-5	279
b5v5_23192	16	279
b5v5_26547	85.5	190
b5v5_23330	2	279
b5v5_26087	-9	279
b5v5_25122	-14	279
b5v5_27617	-10	279
b5v5_27776	-4	279
b5v5_26905	1	279
b5v5_05337	0	279
b5v5_16797	-3	279
b5v5_26716	-13	279
b5v5_26281	14	279
b5v5_25382	-16	279
b5v5_25579	-11	279
b5v5_21070	19	279
b5v5_26750	-8	278
b5v5_28135	4	249
b5v5_27653	-12	278
b5v5_27903	-16.5	278
b5v5_27839	-6	278
b5v5_23337	-3	278
b5v5_26975	5	278
b5v5_25547	-1.5	278
b5v5_25859	-14	278
b5v5_28725	-10	278
b5v5_26083	7	278
b5v5_28061	86	106
b5v5_27188	17	278
b5v5_26710	-2	278
b5v5_24674	9	243
b5v5_27951	-16	278
b5v5_26873	6	278
b5v5_26744	25	278
b5v5_26425	-2	278
b5v5_24943	-12.5	278
b5v5_26264	-11	197
b5v5_25017	-9	278
b5v5_29371	48	276
b5v5_27129	-15	278
b5v5_22105	-9	278
b5v5_26432	84	278
b5v5_27571	-14	278
b5v5_21927	-1	278
b5v5_28795	-20	278
b5v5_26798	-7	278
b5v5_25459	-13	278
b5v5_25339	-8.5	278
b5v5_27264	105.5	236
b5v5_26319	-11	278
b5v5_24479	-3	278
b5v5_18250	23	278
b5v5_19177	-11	278
b5v5_25551	-10	278
b5v5_27548	-10	278
b5v5_25577	34	236
b5v5_25754	-11	278
b5v5_25255	-16	277
b5v5_27488	-9	277
b5v5_29017	-2	277
b5v5_27139	14	277
b5v5_27309	-8	277
b5v5_26912	-11	277
b5v5_27732	-7	277
b5v5_26697	31	277
b5v5_26333	-18	277
b5v5_21978	10	277
b5v5_26315	-7	277
b5v5_26593	-9	277
b5v5_23113	0	277
b5v5_26274	-11	277
b5v5_26285	-8	277
b5v5_25454	-2.5	277
b5v5_28041	-12	277
b5v5_25950	13	277
b5v5_27878	-10	277
b5v5_26304	-15	277
b5v5_26094	-5	277
b5v5_22874	17	277
b5v5_28482	-9	277
b5v5_27413	-8	277
b5v5_26474	-12	277
b5v5_24655	-10	277
b5v5_27607	-7	277
b5v5_26735	-11	277
b5v5_27691	32	277
b5v5_28044	-10	277
b5v5_23956	-9	277
b5v5_26397	5	277
b5v5_26200	-14	277
b5v5_26257	23	277
b5v5_27827	-10	277
b5v5_29077	-6	277
b5v5_26683	-2	277
b5v5_28667	3	277
b5v5_26790	10	277
b5v5_27374	65	131
b5v5_27799	95	276
b5v5_25501	-17	276
b5v5_26909	-19	276
b5v5_25795	15	276
b5v5_27591	-15	276
b5v5_20328	0	224
b5v5_27911	-6	276
b5v5_24250	-13	276
b5v5_29336	65	179
b5v5_28111	-7	276
b5v5_24644	-12	276
b5v5_27170	-3	276
b5v5_28429	9	276
b5v5_27163	-8	276
b5v5_29419	-19	276
b5v5_21840	10	276
b5v5_29203	-11	276
b5v5_27382	-8	276
b5v5_25645	51	276
b5v5_28344	21	276
b5v5_25138	-8	276
b5v5_25960	25	276
b5v5_26599	-12	249
b5v5_26868	-12	276
b5v5_26489	-18	276
b5v5_25333	-5	276
b5v5_25879	-12	276
b5v5_26056	-11	276
b5v5_25886	-9	276
b5v5_20757	-7	276
b5v5_26882	22	276
b5v5_27429	-11.5	276
b5v5_26751	3	276
b5v5_25200	43	276
b5v5_27015	46	276
b5v5_27561	-7	276
b5v5_27754	87	241
b5v5_26047	-10	276
b5v5_28726	-8	276
b5v5_27027	-9	276
b5v5_27403	-5	276
b5v5_26245	-2	276
b5v5_27102	64	276
b5v5_25790	-17	276
b5v5_26787	-9	210
b5v5_26649	-15	265
b5v5_24344	10	276
b5v5_25167	-14	276
b5v5_25602	-5	276
b5v5_24729	-5.5	276
b5v5_27010	79	207
b5v5_23321	-10	276
b5v5_27979	-11	276
b5v5_25983	-13	276
b5v5_26236	-18	276
b5v5_26586	-11	276
b5v5_25649	-9	275
b5v5_25355	5	275
b5v5_28351	-8	275
b5v5_25698	-10	275
b5v5_25153	58.5	274
b5v5_24982	-17	275
b5v5_26070	-11	275
b5v5_25820	-7	275
b5v5_27539	8	275
b5v5_26463	6	275
b5v5_27820	-8	275
b5v5_24532	-7	275
b5v5_25881	-15	275
b5v5_26387	1	224
b5v5_27152	-15	275
b5v5_24510	-4	275
b5v5_26448	-15	275
b5v5_26647	8	275
b5v5_27316	-9	221
b5v5_24246	-14	275
b5v5_25994	9	275
b5v5_27482	-15	275
b5v5_28457	-5	275
b5v5_26839	-12	275
b5v5_28442	-13	275
b5v5_22780	7	275
b5v5_22538	35	275
b5v5_26725	-11	228
b5v5_28436	0	275
b5v5_26078	2	275
b5v5_28640	7	275
b5v5_28239	-9	275
b5v5_27770	-16	275
b5v5_23562	-11	275
b5v5_25817	-7	275
b5v5_27293	0	275
b5v5_26858	79	161
b5v5_27083	-6	275
b5v5_27901	-10	202
b5v5_24760	-12	275
b5v5_22805	26	275
b5v5_26840	-17	244
b5v5_26997	-1	275
b5v5_24038	-5	275
b5v5_21907	8	275
b5v5_23209	-15	275
b5v5_22017	55	274
b5v5_24305	-14	274
b5v5_24358	-17	274
b5v5_23295	-12	274
b5v5_24260	-8	274
b5v5_26985	-8	274
b5v5_27054	-7	274
b5v5_27852	-6	274
b5v5_27217	-6	274
b5v5_27914	-4	274
b5v5_28915	-1	274
b5v5_24668	-16	274
b5v5_27807	12	253
b5v5_27714	-4	274
b5v5_27203	6	274
b5v5_25757	-12	273
b5v5_25432	-4	274
b5v5_25867	-6	274
b5v5_26251	-6	274
b5v5_28016	-6	274
b5v5_27464	-15	274
b5v5_20869	51	274
b5v5_27326	-13	274
b5v5_27031	4	263
b5v5_26803	-16	274
b5v5_28012	20	274
b5v5_28775	-11	274
b5v5_23954	7	274
b5v5_24582	11.5	274
b5v5_24484	26.5	274
b5v5_23635	-17	274
b5v5_27269	4	274
b5v5_20594	0	274
b5v5_25929	11	274
b5v5_28292	4	274
b5v5_24563	12.5	274
b5v5_25526	-16	274
b5v5_26411	39	274
b5v5_27176	15	274
b5v5_27458	-8	274
b5v5_27272	37	274
b5v5_27268	-10	274
b5v5_26834	-2	274
b5v5_25807	-12	274
b5v5_28115	-5	273
b5v5_23733	-1	273
b5v5_26585	39	273
b5v5_27167	-12	273
b5v5_26136	53	273
b5v5_25644	79	269
b5v5_23721	35	273
b5v5_26657	64.5	273
b5v5_25586	3	273
b5v5_28192	0	273
b5v5_24536	48	273
b5v5_26389	-16	273
b5v5_26799	-15	273
b5v5_26702	-17	273
b5v5_27426	-3	273
b5v5_25843	-8	273
b5v5_26430	53	213
b5v5_26006	-5	273
b5v5_25557	34	273
b5v5_28664	54.5	270
b5v5_29020	-14	273
b5v5_26705	-2	273
b5v5_24120	-12	273
b5v5_29993	-7	273
b5v5_25845	-4	273
b5v5_26784	-3	273
b5v5_28060	-9	273
b5v5_27643	0	273
b5v5_27056	-1	273
b5v5_26467	-13	273
b5v5_25005	-7	273
b5v5_30198	-13	273
b5v5_28567	-14	273
b5v5_26253	-16	273
b5v5_26066	46	273
b5v5_26719	-12	273
b5v5_27705	-14	273
b5v5_25740	-10	273
b5v5_26652	-13	273
b5v5_26998	-5	272
b5v5_26971	52	251
b5v5_24640	1	272
b5v5_26446	-11	227
b5v5_27711	-15	272
b5v5_26205	-10	226
b5v5_27651	5	272
b5v5_26870	-16	272
b5v5_26153	5	272
b5v5_27472	80	246
b5v5_28385	1	272
b5v5_27642	-5	272
b5v5_27312	5	272
b5v5_22527	-16	272
b5v5_27949	-12	272
b5v5_26162	-3	272
b5v5_28459	28	272
b5v5_27468	-16	272
b5v5_27859	-9	272
b5v5_23320	0.5	272
b5v5_26398	-13	272
b5v5_27127	-10	272
b5v5_27664	1	272
b5v5_27044	52	237
b5v5_27419	-10	272
b5v5_25360	-15	272
b5v5_25344	87	217
b5v5_26119	6	272
b5v5_20744	4.5	272
b5v5_26355	-12	272
b5v5_22482	-6	272
b5v5_26167	14	272
b5v5_28139	-10	272
b5v5_28200	18.5	272
b5v5_26816	-7	272
b5v5_24930	35	272
b5v5_28252	15	272
b5v5_28074	-8	272
b5v5_27698	-4	271
b5v5_25315	-6	271
b5v5_23762	13	271
b5v5_26986	-15	271
b5v5_29421	-10	271
b5v5_27069	23	271
b5v5_26027	13	271
b5v5_28042	7	271
b5v5_25529	-1	271
b5v5_26962	-11	271
b5v5_27279	-7	271
b5v5_25670	3	271
b5v5_25626	-11	271
b5v5_25521	-10	271
b5v5_27256	-14	271
b5v5_27144	-12	271
b5v5_26406	-12	271
b5v5_28045	-17	271
b5v5_27942	-2.5	271
b5v5_27266	-15	271
b5v5_26196	-14	271
b5v5_27325	-12	271
b5v5_26101	70.5	271
b5v5_27632	-6	271
b5v5_25854	51	271
b5v5_24880	1	271
b5v5_28034	-12	271
b5v5_24521	-1	271
b5v5_25887	44	271
b5v5_16825	17	271
b5v5_27774	-22	271
b5v5_26953	-11	271
b5v5_27929	10	162
b5v5_29971	0	271
b5v5_24552	-11	271
b5v5_25034	-3	271
b5v5_28730	-11	271
b5v5_25977	66	270
b5v5_24903	-6	270
b5v5_21204	109	270
b5v5_26643	-2	270
b5v5_22954	21	270
b5v5_22766	38	270
b5v5_26739	-5	270
b5v5_26140	-8	270
b5v5_27640	26	254
b5v5_29697	-11	270
b5v5_24124	-3	270
b5v5_27657	-7	270
b5v5_27295	6	270
b5v5_27614	-8	270
b5v5_26052	-8	270
b5v5_24191	42.5	270
b5v5_26483	-6	270
b5v5_28140	-6	270
b5v5_27743	-10	270
b5v5_22681	14	185
b5v5_26825	-3	270
b5v5_23154	85	270
b5v5_24820	24	270
b5v5_22389	5	270
b5v5_28801	53	270
b5v5_23539	-14	270
b5v5_25587	8	270
b5v5_28078	-9	270
b5v5_25328	-8	270
b5v5_25477	-14	270
b5v5_25464	51	270
b5v5_27116	4.5	270
b5v5_28853	-12	270
b5v5_24488	-7	270
b5v5_28652	35	270
b5v5_23400	-13	270
b5v5_24444	-8	270
b5v5_25944	97.5	270
b5v5_29066	-8	270
b5v5_27357	6	269
b5v5_26910	-7	269
b5v5_24771	2	269
b5v5_23932	-13	269
b5v5_26336	-15	269
b5v5_28377	-9	269
b5v5_26738	-8	269
b5v5_28832	5	269
b5v5_26847	-15	269
b5v5_24492	-10	269
b5v5_25550	-11	269
b5v5_29055	48.5	214
b5v5_22935	0	269
b5v5_26693	-2	217
b5v5_25544	19	269
b5v5_25292	-14	269
b5v5_26789	61	249
b5v5_26938	11	269
b5v5_26959	-13	269
b5v5_26965	-14	269
b5v5_25193	-1	269
b5v5_26142	-1	269
b5v5_27927	11	269
b5v5_25916	-10	269
b5v5_26969	-11	269
b5v5_25463	12	269
b5v5_27287	4	269
b5v5_26396	-5	269
b5v5_24565	-5	269
b5v5_27510	2	269
b5v5_29246	-2	269
b5v5_26622	26	269
b5v5_25489	-10	269
b5v5_29003	-11	269
b5v5_27049	-14	269
b5v5_28465	-4	269
b5v5_28109	-11	269
b5v5_27462	-9	269
b5v5_26464	-4	269
b5v5_25168	1	269
b5v5_26579	-13	269
b5v5_25851	74	269
b5v5_27365	-5	269
b5v5_27982	-11	268
b5v5_26230	63	268
b5v5_27736	-4	268
b5v5_25420	-11	268
b5v5_26250	-4	268
b5v5_28114	-1.5	268
b5v5_25264	-2	268
b5v5_27249	30	268
b5v5_27530	2	268
b5v5_28988	3	268
b5v5_26374	-15	268
b5v5_26241	35	268
b5v5_28072	-9	268
b5v5_28817	-3	268
b5v5_26174	4	268
b5v5_27174	-19	268
b5v5_26310	-16	268
b5v5_27285	-14	268
b5v5_25697	3	268
b5v5_25111	-9	268
b5v5_26842	90	208
b5v5_25102	21	268
b5v5_24862	4	268
b5v5_28395	9	268
b5v5_26780	-5.5	268
b5v5_26339	58	268
b5v5_22158	-3.5	268
b5v5_25155	-3	268
b5v5_28819	-11	268
b5v5_26270	-13	268
b5v5_26930	-2	268
b5v5_25849	-12	268
b5v5_23841	-9	268
b5v5_27703	-13	268
b5v5_27908	-11	268
b5v5_27265	-10	268
b5v5_27846	4	268
b5v5_20971	-2.5	268
b5v5_26958	-8	268
b5v5_21017	75	217
b5v5_25502	-3	268
b5v5_29846	-7	268
b5v5_28620	61	268
b5v5_27957	12	268
b5v5_26682	4	268
b5v5_28047	-9	268
b5v5_28626	1.5	268
b5v5_28348	-14	268
b5v5_26108	-5	268
b5v5_26468	31	255
b5v5_28613	-15	267
b5v5_27742	-8	267
b5v5_25291	1	267
b5v5_27873	-8	267
b5v5_28450	-7	267
b5v5_26701	-9	267
b5v5_26152	-6	267
b5v5_28084	-15	267
b5v5_27212	-8	267
b5v5_26520	-13	267
b5v5_28287	0	267
b5v5_26676	18	267
b5v5_20865	-12	267
b5v5_25763	-6	267
b5v5_25378	-15	267
b5v5_26418	-6	267
b5v5_27888	-2.5	222
b5v5_26213	3	267
b5v5_27709	-2	267
b5v5_26417	-7	267
b5v5_25756	-8	267
b5v5_28051	-15	267
b5v5_28032	-1	267
b5v5_25624	86	251
b5v5_26908	7	267
b5v5_25936	49	267
b5v5_23043	61	267
b5v5_25486	87	245
b5v5_27008	15	267
b5v5_21433	-3	267
b5v5_28589	-15	267
b5v5_27261	-1	267
b5v5_27322	14	177
b5v5_27383	47.5	246
b5v5_26878	72	197
b5v5_27587	-17	267
b5v5_26102	-14	267
b5v5_28015	-10	267
b5v5_27750	-12	267
b5v5_29773	11	267
b5v5_27597	5	267
b5v5_25696	-8	267
b5v5_26734	-7	202
b5v5_28786	-20	267
b5v5_27862	-2	267
b5v5_27246	-16	267
b5v5_28469	-12	267
b5v5_23325	82	267
b5v5_26111	-4	267
b5v5_22864	72	266
b5v5_27837	-7	266
b5v5_17219	-5	266
b5v5_27185	-3	266
b5v5_26721	9.5	266
b5v5_26003	14.5	266
b5v5_25927	10	266
b5v5_28500	-1	266
b5v5_25997	-10	266
b5v5_24098	-7	266
b5v5_28446	3	266
b5v5_28019	13	266
b5v5_26899	19	266
b5v5_27233	69	177
b5v5_27182	2	266
b5v5_27434	-8	266
b5v5_27351	-15	266
b5v5_25964	-9	266
b5v5_20487	51	266
b5v5_26030	-15	266
b5v5_22818	-6	266
b5v5_28920	-13	227
b5v5_23495	2	266
b5v5_30146	36	266
b5v5_28441	-12.5	266
b5v5_26141	-7	266
b5v5_26227	1	266
b5v5_27332	38	266
b5v5_25894	73.5	266
b5v5_28145	-10	266
b5v5_26109	-9	266
b5v5_26345	33	266
b5v5_26188	-12	266
b5v5_28040	-8.5	254
b5v5_26720	24	266
b5v5_28712	-13.5	266
b5v5_24681	-13	266
b5v5_25447	-10	266
b5v5_27202	25	266
b5v5_26933	-2	266
b5v5_26685	16	266
b5v5_24643	19	266
b5v5_28064	97	266
b5v5_24462	23	266
b5v5_26041	-13.5	266
b5v5_24566	102	202
b5v5_28076	2	229
b5v5_26727	-17	266
b5v5_26669	-21	266
b5v5_23847	48.5	265
b5v5_27806	-10	265
b5v5_24798	14	265
b5v5_27130	22	265
b5v5_27509	1	265
b5v5_24404	1	265
b5v5_25350	2	265
b5v5_26465	8	265
b5v5_26867	3	265
b5v5_26384	32	265
b5v5_26846	-17	249
b5v5_17686	21	265
b5v5_28184	-13	265
b5v5_22621	-3	265
b5v5_28579	-16	265
b5v5_27701	13	265
b5v5_26733	-11	265
b5v5_27865	-6	265
b5v5_27844	7	265
b5v5_24141	-10	265
b5v5_28836	-10	265
b5v5_28771	-12	265
b5v5_27623	-1	265
b5v5_25819	-8	265
b5v5_20689	31	265
b5v5_27542	7	265
b5v5_29139	-14	265
b5v5_29468	3	265
b5v5_26704	86.5	254
b5v5_24180	3	265
b5v5_23207	7	265
b5v5_25970	-4	265
b5v5_28046	51	265
b5v5_28840	-14	265
b5v5_27084	19	265
b5v5_26872	-8	265
b5v5_28256	70	265
b5v5_22508	-6	265
b5v5_26863	42.5	265
b5v5_23476	-9	265
b5v5_27016	70	193
b5v5_27876	25	265
b5v5_25593	-12	265
b5v5_27281	-1	265
b5v5_27218	-6	265
b5v5_25161	-12	265
b5v5_26827	2	265
b5v5_26065	6	265
b5v5_27627	-13	265
b5v5_26740	-9	265
b5v5_27453	-4	265
b5v5_27854	-5.5	265
b5v5_24902	-11	265
b5v5_27958	-8	264
b5v5_27592	-11	264
b5v5_26977	-6	183
b5v5_27446	-14	264
b5v5_28942	87	166
b5v5_26247	-14	264
b5v5_27173	-10	264
b5v5_27236	-7	264
b5v5_26927	66	264
b5v5_27479	-14	264
b5v5_26082	35	264
b5v5_28170	6	264
b5v5_25967	-9	264
b5v5_26921	-10	264
b5v5_29001	20	264
b5v5_25816	4	264
b5v5_23373	11	264
b5v5_25667	25	264
b5v5_11960	18	264
b5v5_27880	-11	264
b5v5_27722	56	264
b5v5_26893	-11	264
b5v5_27153	30	264
b5v5_27219	-12	264
b5v5_28189	1	264
b5v5_27791	-5	264
b5v5_28403	-19	264
b5v5_26202	-6	264
b5v5_28451	-14	264
b5v5_26860	-15	264
b5v5_26346	-18	264
b5v5_26571	15	264
b5v5_27764	-1	264
b5v5_26016	-4	264
b5v5_27263	18.5	264
b5v5_27568	-12	264
b5v5_26749	-8	264
b5v5_23811	-10.5	264
b5v5_27856	-1	264
b5v5_27346	-14	264
b5v5_26644	76.5	264
b5v5_26434	64	197
b5v5_26375	-16	264
b5v5_27567	-9	264
b5v5_27514	57	264
b5v5_27078	2	264
b5v5_26347	47	264
b5v5_22736	72	221
b5v5_28563	-3	264
b5v5_27135	15	264
b5v5_26907	2	264
b5v5_22748	-2	263
b5v5_26269	-13	263
b5v5_28030	-5.5	263
b5v5_27040	113.5	238
b5v5_29738	-9	263
b5v5_26849	-13	263
b5v5_28808	-7	263
b5v5_27686	-12	263
b5v5_26576	-12	263
b5v5_27125	-4	263
b5v5_21459	66	260
b5v5_17027	-13	263
b5v5_25888	-12	235
b5v5_20217	51	263
b5v5_24511	45	263
b5v5_27408	-15	263
b5v5_25157	-10	203
b5v5_27071	-5	263
b5v5_24405	6.5	263
b5v5_27534	-15	263
b5v5_27499	-2	263
b5v5_26045	1	263
b5v5_25154	-13.5	263
b5v5_25893	-3	263
b5v5_26549	-5	263
b5v5_26979	-8	263
b5v5_23786	14	263
b5v5_27781	-16	257
b5v5_27304	20.5	263
b5v5_25494	65.5	252
b5v5_26526	-12	263
b5v5_26135	-11	263
b5v5_26462	49.5	263
b5v5_26171	-14	263
b5v5_26583	-15	255
b5v5_22745	-8	263
b5v5_28978	-8	263
b5v5_28799	-9	263
b5v5_22671	4	263
b5v5_27765	-15	263
b5v5_25791	-18	263
b5v5_26574	-15	263
b5v5_27396	-12	263
b5v5_24831	14	263
b5v5_27725	-12	263
b5v5_27252	-7	263
b5v5_25331	-11	263
b5v5_26730	-12	263
b5v5_27991	-10	263
b5v5_28056	2.5	262
b5v5_26615	29	262
b5v5_18537	16	262
b5v5_25981	0	262
b5v5_26010	-7.5	262
b5v5_28835	-2	262
b5v5_27909	-9	262
b5v5_25908	-16	262
b5v5_27619	-8	262
b5v5_33457	-11	262
b5v5_27169	1.5	262
b5v5_27450	-11	262
b5v5_26393	14	262
b5v5_25532	-14	262
b5v5_26271	-6	262
b5v5_24561	-14	262
b5v5_28723	-15	262
b5v5_28571	-7	262
b5v5_25090	-12	262
b5v5_27981	0	262
b5v5_27490	4	262
b5v5_25679	-10	262
b5v5_27323	-14	262
b5v5_26756	-4	262
b5v5_28707	-18	262
b5v5_30274	39.5	262
b5v5_26306	5	262
b5v5_27667	-1	262
b5v5_24721	-15	262
b5v5_28765	1	262
b5v5_26234	-4	262
b5v5_30359	-15	262
b5v5_26399	7	262
b5v5_25857	-1	262
b5v5_26567	24	262
b5v5_27842	-6	262
b5v5_28217	1	262
b5v5_24741	128.5	228
b5v5_28565	74	262
b5v5_27431	25.5	216
b5v5_27459	22	262
b5v5_19312	69.5	262
b5v5_26476	-16	262
b5v5_27131	2	262
b5v5_26783	-7	262
b5v5_28439	-3	262
b5v5_27353	63	243
b5v5_26820	61.5	90
b5v5_26513	10	261
b5v5_24090	-12.5	261
b5v5_27497	-10.5	261
b5v5_29045	-21	261
b5v5_22180	-13	261
b5v5_30759	-12	261
b5v5_24776	96.5	190
b5v5_25782	-13	261
b5v5_27978	-7	261
b5v5_28166	-15	261
b5v5_25744	9	261
b5v5_26692	-10	261
b5v5_28390	-10	261
